Date,bitcoin,ethereum,solana,cardano,dogecoin,bitcoin_MA30,ethereum_MA30,solana_MA30,cardano_MA30,dogecoin_MA30,bitcoin_return,ethereum_return,solana_return,cardano_return,dogecoin_return,bitcoin_Vol30_return,ethereum_Vol30_return,solana_Vol30_return,cardano_Vol30_return,dogecoin_Vol30_return
2025-02-17,96149.3484548204,2659.9017474093457,188.165584495931,0.7713503011207024,0.2654573454413017,100236.45899889307,2972.567110877992,220.6367453501184,0.863450883557897,0.3030557171715751,-0.014666878361246591,-0.012300301438299783,-0.03272646038968804,-0.013044773588357941,-0.023027795979866896,0.01891397633949264,0.030493008098013693,0.0487393873862098,0.04110438084693692,0.045699454098029266
2025-02-18,95776.15723852723,2741.9050800956124,177.91997195388805,0.8072872842141813,0.25808675861016434,99951.17704826916,2953.6606279605126,217.81535853328248,0.8536627578471927,0.2984445332984472,-0.003888922269933549,0.030363778460713434,-0.055988490347338216,0.045536978433278134,-0.028158368226540595,0.018897250905326388,0.03031111711196163,0.03530447970824217,0.04228134593531657,0.04540544526583779
2025-02-19,95495.89153299287,2669.4945006896073,169.10718217289786,0.7534573390949694,0.25084961511077464,99758.52886109751,2935.7058931838615,215.0531017556107,0.8457185711945954,0.2948774884066436,-0.002930547436635366,-0.02676383460458468,-0.05080112549377521,-0.06900719580288371,-0.028442185488162238,0.018202013623202125,0.03020199709065404,0.035612560681730555,0.03999790986472824,0.04236810738407193
2025-02-20,96554.87156259285,2714.8018364720533,169.26443436615673,0.7720538356854337,0.254536611908942,99584.86095979376,2917.430292070236,212.6128660977421,0.8378930271778556,0.29157590638249953,0.011028238008022993,0.01682983341064121,0.0009294645111678781,0.024381883467527097,0.014591067243417835,0.018316638773752496,0.030198095708541588,0.03537842832240605,0.040228355468810754,0.04264195663303429
2025-02-21,98384.31738240314,2741.5933625994785,176.02074183930708,0.8048194414479836,0.25489783180588915,99324.93031186782,2897.9491194745215,210.1336077977565,0.8312326411627836,0.28768875365158897,0.01876995118902046,0.009820308266069932,0.03913964700760048,0.04156367298526295,0.001418121455823101,0.016789153356099443,0.029977143515558823,0.035699802238909284,0.04125802838995282,0.04117152390330574
2025-02-22,96135.15541305285,2658.3470942919384,169.00123201382314,0.7616380207672204,0.23944458984135766,99073.65098912365,2878.650700379948,207.22983771894178,0.8239455637852975,0.2835635239700028,-0.0231263449257834,-0.030834734054549028,-0.04069583453480166,-0.05514655146551934,-0.06254077286064871,0.01675533929275788,0.030074918984720395,0.0354705115083901,0.042066799622594644,0.04214164274292503
2025-02-23,96564.15414290235,2764.355233404291,172.21280391506767,0.7742502077307336,0.24678169113005893,98823.53579681809,2859.709845055219,204.5204301389442,0.8168194341878503,0.28004724038540885,0.004452526992227976,0.03910288261383705,0.0188249392177955,0.016423682695627075,0.03018207180347032,0.016764321670520506,0.030539592449152896,0.03596629175892269,0.042209188603325586,0.04276756095343988
2025-02-24,96327.46309127835,2827.1844084879804,168.09302650361454,0.7709438007684473,0.2431098393793032,98539.94481534204,2843.5543258758617,201.66931839391754,0.8101319244838485,0.27646508584257456,-0.002454136408961605,0.022473888604129907,-0.024213388796914648,-0.004279607596862528,-0.014990749111368093,0.016661065703735548,0.03098600371600164,0.03593185571376895,0.04218233453742661,0.042750144279675314
2025-02-25,91396.76686930266,2503.103420098605,141.16593031186233,0.6799958032161385,0.2101870624303527,98093.30235173939,2816.3200595398503,197.8057060810811,0.8002118169080539,0.2716603328418005,-0.05254335640561144,-0.12174997769017334,-0.1745815461383769,-0.12552885314558007,-0.1455154474275445,0.01896068592285131,0.03752492115353925,0.04601394421668479,0.04723784421081843,0.04893230988469588
2025-02-26,88755.7693356979,2495.315451693047,144.3563354963687,0.6826325380000318,0.21132376439777223,97633.4197048359,2791.754682113933,194.58200672085133,0.7911603000746529,0.26750699894084295,-0.029321671571153105,-0.00311617529760391,0.022348785770086706,0.003870076667438616,0.005393478177012376,0.01924886407096999,0.03739519040711889,0.04585570270267418,0.04726743757276025,0.04861895143505047
2025-02-27,83900.11496524839,2325.853934699374,134.6628545613439,0.6446208040699569,0.2025677647833549,97031.474552429,2763.498659672588,191.2381303016959,0.781542172773021,0.2631438307207643,-0.05626144910470158,-0.07032789940691948,-0.06951051379213748,-0.05729445982989217,-0.04231691439683149,0.021420122488303727,0.0390297390522911,0.04682721697973327,0.04797843737700757,0.04883674659530277
2025-02-28,84709.14477847965,2305.3229378029837,137.60648163669737,0.6461286944605975,0.20687435148382985,96478.0089568789,2737.79296528983,188.262031151373,0.7725385996132749,0.25940477152616004,0.009596578780697617,-0.008866485545420806,0.02162374812812358,0.0023364581250293827,0.021037139832776837,0.02162084211584188,0.03883375387145974,0.04728012977775448,0.04803776346467797,0.049018287826391255
2025-03-01,84441.9012237131,2235.204208608959,148.17466304440643,0.6340718656426285,0.202090703165187,95835.43968439811,2708.4852427289184,185.58070183442916,0.7622865749381631,0.2553263181606606,-0.003159824115076059,-0.030888177406590524,0.0739937043255288,-0.018836400610795976,-0.023394989115423464,0.02090548854886408,0.03879455142814072,0.049935067375701955,0.04748215928993012,0.0486836159114495
2025-03-02,86005.25629681018,2212.8243514969954,143.4002225931321,0.6582602004111846,0.2063643318249469,95209.56444395812,2673.9710716337418,182.392469345421,0.7521963001350547,0.2511641519315166,0.018344675713103394,-0.01006290569486296,-0.0327522532155519,0.03743799375146086,0.020926585558610166,0.021185818669175956,0.03747808295314173,0.04876289419695809,0.047998531359853804,0.048689563887390507
2025-03-03,94261.53286538439,2517.3382391622977,178.17413183106032,1.1383401347214195,0.23984826270128182,94938.86906956353,2648.002658444363,180.6146796400239,0.7587232785627782,0.2482057210789353,0.09166476934551977,0.12893240229101088,0.2171218603952338,0.5477261636706395,0.15036327690190202,0.02751450888469599,0.04534493014303042,0.06472511044690835,0.11295777387715149,0.05737174866830097
2025-03-04,86124.71418722175,2148.199533470228,142.5141267061424,0.8568079668844821,0.1992080202369079,94453.86662162261,2615.4413535556346,178.2163617227019,0.7573414439485262,0.24457009731849516,-0.09027677271420725,-0.15857202398358405,-0.22332021123778664,-0.2841126406757757,-0.18565687807666711,0.031751636890128804,0.052412350988849624,0.0747945054029745,0.12450500249756606,0.0650715169031359
2025-03-05,87310.80531078295,2171.496943535016,145.06190940041165,0.9435445759037009,0.19921021819753496,94111.94958097376,2592.401331044414,176.3075944181825,0.7621894070943495,0.24237860009459603,0.013677816612893448,0.010786700446115512,0.017719483105524472,0.09642979144528828,1.1033433789142865e-05,0.03153678757672411,0.05059305925196667,0.07451667799733087,0.1237358086444596,0.05974243167321157
2025-03-06,90604.08098523637,2241.3841149187283,146.1815871653316,0.9757471161760349,0.2047254361049545,93749.85692495815,2571.187007410042,173.9819315804244,0.7677301349654986,0.23971129626904236,0.0370250286613103,0.03167681803049962,0.007688983921981501,0.033559841608117987,0.02730910534554983,0.0314380706079846,0.05108109437582819,0.07321551249331573,0.12383274577459097,0.05817505374138582
2025-03-07,90001.40087607042,2202.3207363495417,143.45134750836067,0.9073460390884619,0.20179543870507013,93479.28898027235,2553.25166607916,171.84950769937788,0.7730759909550375,0.23761576767744047,-0.006674020522841662,-0.017581898957941444,-0.018853660644188353,-0.07267955271250116,-0.01441524073597677,0.030939059451502406,0.050539604340350174,0.07304448622322587,0.12365386301334819,0.05698777694014482
2025-03-08,86773.33597555371,2140.7498089428914,139.1826626278542,0.8172312446982826,0.19818899754056155,93152.3039518178,2531.5915876797358,169.94833392921964,0.7758748210020551,0.2356784238226712,-0.03652585024649933,-0.02835553885163298,-0.030208745902383333,-0.10460180179138986,-0.018033396166117974,0.03146483824082491,0.05044578057993176,0.0726727878715,0.12524265284409616,0.0568496857527845
2025-03-09,86142.9833586432,2199.9995000805707,136.88210638232243,0.804467726740253,0.1920085565173097,92802.5561053285,2515.3694937893,168.19809330413307,0.779224360358415,0.23382206228347052,-0.007290872389954077,0.027300987451724074,-0.016667172058068003,-0.015741246352600224,-0.03168117222160946,0.0314620296735097,0.05055400353630935,0.07254000240031562,0.12502012882282665,0.056812861524630706
2025-03-10,80751.13893300897,2017.265460184326,126.63426805755283,0.721388146040346,0.16781880397573898,92275.64552610656,2495.1633190693615,166.01020330807034,0.7797086206714503,0.23119563194562914,-0.06463644642549807,-0.08671427142078234,-0.07781686515557064,-0.1090035132526912,-0.1346550866404936,0.033351904412204654,0.05255474133913853,0.07337383743495712,0.1267247494786158,0.06129040907365297
2025-03-11,78783.94057934263,1879.1231054991026,118.78644366084116,0.6750987117510554,0.1547380234116144,91683.16895791763,2469.9473845259204,163.31277163190194,0.7788059617732254,0.2279149694430406,-0.02466289009754066,-0.07093762692448177,-0.0639758630239654,-0.06631841664071202,-0.08115133415871846,0.03350358027571401,0.053689720826288645,0.07324870684848861,0.12731063147519178,0.062062027126275995
2025-03-12,82799.1080292053,1921.3099227587034,125.4287680235315,0.7229736562075002,0.16453862742792452,91224.85327043128,2446.239854549369,160.81218567642085,0.7801414665416492,0.2250879472417708,0.04970811239974396,0.022201970065928302,0.05441072214590681,0.06851386490240421,0.06141184440132362,0.03504475959931951,0.05401001053833749,0.07432778823087553,0.12783272293011083,0.06366894365585177
2025-03-13,83884.24578828987,1910.6551381032464,126.56536487567297,0.736666917455641,0.17243693431666607,90774.32874291322,2421.251799164689,158.36283628496435,0.7810540812142455,0.2223407254436849,0.013020533422924781,-0.005561017360235491,0.009020881135005118,0.018763061566997787,0.046886211628642,0.03511125428177066,0.05387425975050916,0.07442463377953325,0.12769454569132396,0.06431421514289286
2025-03-14,81098.90052436228,1862.7949366490388,123.23770752728635,0.7017276884338084,0.1649488685474606,90286.2928480322,2396.577184726159,155.8731214478633,0.7784491893639179,0.21940079623740064,-0.03376841816872865,-0.02536817350605399,-0.026643821237467596,-0.048590425725143015,-0.04439603317550628,0.035438992700836676,0.05390305125169271,0.07444772603093634,0.1267508822362471,0.06455431621337765
2025-03-15,83971.70916064628,1910.6662703455045,133.5545345544276,0.7386527093718266,0.1718195561000062,89824.14353467793,2369.0570499509017,153.77150546872656,0.776471765456807,0.21632666304607587,0.034810542415063706,0.02537399988968855,0.08039482110063197,0.05128244320979016,0.04080929540462317,0.03586573455640383,0.0531247864080819,0.07648491412220726,0.12706011692584998,0.06451451600265569
2025-03-16,84391.69087647168,1939.7856881721348,135.83808085318316,0.7477933206994789,0.1761459784539959,89418.47776392371,2344.526272866514,151.82400249083022,0.7743896745175445,0.2134543510326677,0.004989001016243628,0.015125483086408355,0.01695370150588153,0.012298766802954782,0.024868240602040285,0.03587844158617518,0.053312361953765174,0.07667895214812898,0.1270468725417813,0.06489895900240475
2025-03-17,82610.61750343916,1887.7643429692785,126.16514527624146,0.7063226566895222,0.16830195397278094,88922.54896452618,2316.6294231792435,149.37450334468483,0.7712365684598514,0.20999823690725675,-0.021330733954469952,-0.027184255368303635,-0.07387186890840987,-0.05705447667102442,-0.045553363103534666,0.0359046709246698,0.05310823294428459,0.0771168666293911,0.12742747641150431,0.06446482299238454
2025-03-18,84075.36559694471,1929.1833577618722,128.27980954134415,0.7182475371685878,0.1736204186748998,88472.7294279475,2291.1748222250917,147.16964862986873,0.7691288761553536,0.20673087853993144,0.017575392608819594,0.021703541088103396,0.016622164553404664,0.0167421150223935,0.031111703217231095,0.03613617816792696,0.053468685168311374,0.07730245220108327,0.12742286797577387,0.0649888986123522
2025-03-19,82780.03048688271,1932.7964059050657,125.34406014353017,0.7028326612501901,0.16827610995428421,88027.08549568293,2266.937977508283,145.075597818122,0.7668449548263365,0.2034915040236975,-0.015526751470359814,0.001871086550624099,-0.023151452802346192,-0.021695440650323233,-0.03126527245609346,0.03614448147873997,0.05352044021062804,0.07724161786940431,0.12745660571240777,0.06504171479918858
2025-03-20,86815.44109470697,2060.728601068271,135.62276169425357,0.7454676924079612,0.17800348456939283,87728.39495755559,2244.2320948740376,143.66569080946755,0.7647843017661293,0.2008220615556718,0.047597644032876946,0.06409174087791421,0.07881478321063631,0.05889296818567972,0.05619698438439923,0.037399162257294276,0.054751654025452096,0.07859632738435833,0.1276555239947321,0.06627369491772726
2025-03-21,84270.84358966233,1980.831780524645,127.67626424914864,0.7177817989305744,0.1695621495268066,87354.2266927779,2221.276670868539,142.28466021200924,0.7635951170939828,0.19811247936953955,-0.029748558349979776,-0.0395427624400356,-0.06037934594851978,-0.03784617480548572,-0.048583602842318524,0.037709880239823634,0.0549398240289711,0.07879099645779215,0.12722306317184798,0.06654346170158423
2025-03-22,84009.532917822,1964.5293833168294,128.23973822410704,0.7042253265879588,0.1670057513578968,86936.04873795221,2196.2675890966984,140.91717034060758,0.7613341667907336,0.19519478401783802,-0.003105660770374277,-0.008264130614605774,0.004403592429304068,-0.019067250526125654,-0.015191272398118459,0.03760161135131378,0.05470864830268466,0.0788092039157932,0.12716418620503137,0.06633864544683529
2025-03-23,83793.30854192551,1979.5449257665966,128.39187391771924,0.7004888130724237,0.16721240679915322,86449.68177660296,2170.865974535602,139.32954140988798,0.757856479178215,0.1922719365176135,-0.002577125556254653,0.007614265766500076,0.0011856350054795471,-0.005319975392351997,0.0012366501493069025,0.03734444546281007,0.05468147707660174,0.07830862946707146,0.12688458726950752,0.06633719488122992
2025-03-24,85787.70914901773,2001.0470230951883,132.10106868785385,0.708589878997602,0.17217769230516256,86104.76690113512,2148.955972162377,138.099535965689,0.7560882077858943,0.19002970659974033,0.02352259225639348,0.010803572304367258,0.028480199478918174,0.01149851350104279,0.02926213709384324,0.03754941534562399,0.05468531554588035,0.07840776100596647,0.1265525844632278,0.06614048237787545
2025-03-25,87327.72969669085,2077.739325831977,140.57936877383233,0.7299608913945431,0.18261625231959078,85796.8860862614,2126.0687752432996,137.04508812764783,0.7546118972413548,0.1878908586393914,0.017792303034849445,0.03760988494582725,0.06220493009453456,0.029714050042637084,0.05885993090051844,0.0377290172634025,0.05464025018400748,0.07931827886726453,0.12664400391585354,0.06695829372150883
2025-03-26,87520.58391530563,2068.598435049149,143.93305133739045,0.7456209405094492,0.19098207188312502,85503.32344706231,2100.782576128672,136.23975562210703,0.753767801899388,0.1861532663895188,0.002205961188157442,-0.004409146634287299,0.023576038617062426,0.021226389149018594,0.044792589918577895,0.03774242929437784,0.0543169828423844,0.07943557875158103,0.1267135145111211,0.06769139344805167
2025-03-27,86960.8555491039,2009.8835432902426,137.09334253160864,0.7280096173884845,0.19493224841665846,85355.45973638902,2084.3419135683935,136.10400269609855,0.7553682623717997,0.1856447725890623,-0.006415929258497127,-0.02879451170381116,-0.04868624402435301,-0.023903089616322138,0.020472495019126763,0.03658458226283537,0.050245521870559195,0.07326286543809081,0.12461374902449014,0.06266444904645557
2025-03-28,87227.27158032371,2003.3034241292064,138.37897933357002,0.7381307766619702,0.19074107097709586,85304.50981120988,2067.9415126495987,135.90475749067193,0.7572182036605308,0.18495868280837308,0.003058948314696347,-0.003279251682545485,0.009334122046027588,0.013806754242789846,-0.021735195185769003,0.036216097012054665,0.05024506075330259,0.07315844596648632,0.1246313415477589,0.06274213513663066
2025-03-29,84359.46915506005,1896.9173600459985,129.44621681849003,0.7054500054704209,0.18027688468027825,85319.82161753693,2053.64362682782,135.73086956591015,0.7592458437072129,0.1842156534716039,-0.0334299665239076,-0.054567403541500074,-0.06673066749029744,-0.04528510823700374,-0.056422941766131725,0.0352321570950464,0.04964233394672759,0.07307092402648946,0.12445146759664155,0.06309558084368973
2025-03-30,82679.17255385047,1829.2745211803463,124.50189658068513,0.6740559356529756,0.16955629560567131,85252.15587671596,2037.7753462737317,135.29405006404306,0.760176751746959,0.18297171827566527,-0.02011933602807924,-0.03631067476873048,-0.038944531361320846,-0.04552280676185028,-0.06130891807657875,0.035375774635920315,0.049933833155673145,0.07325174173687833,0.12476669152238488,0.06376160173220997
2025-03-31,82356.38111183756,1805.3378779435934,124.5806499329744,0.6601152181346328,0.16642492555953572,85182.63853965345,2023.4464685848861,134.50758296032868,0.7610448634966924,0.18178285902214356,-0.003911785629917921,-0.013171687474694969,0.0006323474367495104,-0.020898705336176913,-0.018640688950165196,0.0353777644311178,0.04975470323521385,0.07179117104472871,0.12477879930103483,0.06372439596348334
2025-04-01,82514.09365397849,1824.2071367609847,124.86617842858315,0.6611376773087757,0.16658416279748312,85066.26645155904,2010.4925614270192,133.88978148817702,0.7611407793932787,0.18045685338789477,0.0019131696014113883,0.010397682761765946,0.0022892944535365285,0.001547711844976701,0.0009563537792299385,0.03519734470846014,0.04985310062796121,0.07162208421835344,0.12459269910646313,0.0635323291235966
2025-04-02,85237.5876052852,1907.1671522994227,126.80693682115113,0.6782918986781525,0.17426890464126327,84765.46827622243,1990.1535251982566,132.1775416545134,0.7458058381918365,0.17827087478589415,0.032473394705004495,0.04447352771801008,0.015423156039357323,0.025615619752561977,0.045098871266330165,0.031237974239665504,0.04398423208301835,0.058321609283489353,0.06994930796361296,0.057116642886808705
2025-04-03,82526.4221526433,1795.761850567479,118.08550586157003,0.6416810199741727,0.16424145213076016,84645.52520840312,1978.4056024348317,131.36325429302764,0.738634939961493,0.17710532251568922,-0.03232399504241284,-0.060189613562095415,-0.0712567593016226,-0.05548639771867518,-0.05926192105222789,0.027209470105430487,0.03527207226721753,0.04414844332294032,0.04927126782130751,0.04763706921036124
2025-04-04,83163.98757387721,1818.2844199542053,117.1929518844708,0.650635234098672,0.16201946825238184,84507.29795050628,1966.6318516488047,130.4342890424963,0.7288712952346585,0.17586563085085077,0.007695901881532026,0.01246406895715176,-0.007587250166488987,0.01385784229353939,-0.013621111779202943,0.02711675547474117,0.0353008736547279,0.04391546465066338,0.045287046508687694,0.04763849117808922
